,title,author,day,genre,story,platform,webtoon_url,thumbnail_url
263,아티스트,"마영신,마영신",X(완결),드라마,"어린이들과
다를 바 하나 없는
예술가들의 욕망",카카오,https://webtoon.kakao.com/content/아티스트/1492,https://kr-a.kakaopagecdn.com/P/C/1492/c1/2x/20b55d25-256f-44cf-8be4-9e6594280bc2.png
264,토이 콤플렉스,"이윤희,이윤희",X(완결),로맨스,"혹시 오늘 밤,
나와 함께
보내줄 수 있나요?",카카오,https://webtoon.kakao.com/content/토이-콤플렉스/1683,https://kr-a.kakaopagecdn.com/P/C/1683/c1/2x/e92184f9-1039-46ac-9ca7-15b400f5f30d.png
265,SAVAGE,"홍경표,홍경표",X(완결),액션/무협,"야만의 시대,
욕망을 향한
짐승의 몸부림.",카카오,https://webtoon.kakao.com/content/SAVAGE/1809,https://kr-a.kakaopagecdn.com/P/C/1809/c1/2x/f4c810e1-99dd-428f-a967-1b21eca2d783.png
266,끼리끼리,"이주현,이주현",X(완결),코믹/일상,"어리고 세상은 몰라도
재밌으면 끝!
끼리끼리 렛츠기릿!",카카오,https://webtoon.kakao.com/content/끼리끼리/1439,https://kr-a.kakaopagecdn.com/P/C/1439/c1/2x/9faf553c-e7ed-4987-82a7-5c104bcded99.png
267,안개숲,"조원표,조원표",X(완결),공포/스릴러,"사고에 휘말린 세 남녀
안개숲에서
탈출할 수 있을까?",카카오,https://webtoon.kakao.com/content/안개숲/1913,https://kr-a.kakaopagecdn.com/P/C/1913/c1/2x/22dcd305-9382-408c-9a33-687744f2d172.png
268,승은이 망극하옵니다,"참치캔,참치캔",X(완결),판타지 드라마,"이세계에 떨어진
승은이는
집에 돌아갈 수 있을까",카카오,https://webtoon.kakao.com/content/승은이-망극하옵니다/1613,https://kr-a.kakaopagecdn.com/P/C/1613/c1/2x/086b35c4-3682-4d4d-b0d4-e3b05b4b59c1.png
269,오피스텔,"조원표,조원표",X(완결),공포/스릴러,"가장 편안한 공간
그곳에 나 아닌
다른 존재가 있다면?",카카오,https://webtoon.kakao.com/content/오피스텔/1912,https://kr-a.kakaopagecdn.com/P/C/1912/c1/2x/f650154c-709e-432e-88af-5180fbf8fb0a.png
270,네 살 차이,"마하로,이범",X(완결),로맨스,"네 살 연상녀,연하남.
너무 다른 우리는
짝이 될 수 있을까?",카카오,https://webtoon.kakao.com/content/네-살-차이/1563,https://kr-a.kakaopagecdn.com/P/C/1563/c1/2x/d0530542-b08e-44ed-a60d-9066fbc8db4c.png
271,들쥐,"루드비코,루드비코",X(완결),공포/스릴러,"히키코모리의 외출
10년간 집에서만 살던
남자가 외출을 했다",카카오,https://webtoon.kakao.com/content/들쥐/1345,https://kr-a.kakaopagecdn.com/P/C/1345/c1/2x/b7df0c3c-7804-41b3-830d-e7917365d374.png
272,대디보이,"이록,이록",X(완결),드라마,"자타 공인 인기남
데뷔를 앞둔 그에게
일어난 황당한 사건!",카카오,https://webtoon.kakao.com/content/대디보이/1418,https://kr-a.kakaopagecdn.com/P/C/1418/c1/2x/e37a71c1-681a-43ef-ae1b-56b036798055.png
273,체이서,"하준성,하준성",X(완결),학원/판타지,"기억을 잃어버린 
네드일행과 그를 쫓는 
체이서들의 액션활극",카카오,https://webtoon.kakao.com/content/체이서/107,https://kr-a.kakaopagecdn.com/P/C/107/c1/2x/92903d22-8b05-4c9f-8de6-36846eda3769.png
274,껍데기,"김탐미,김탐미",X(완결),로맨스,"성형외과 의사 도하,
예뻐지고 싶은 태희
행복해 질 수 있을까?",카카오,https://webtoon.kakao.com/content/껍데기/1459,https://kr-a.kakaopagecdn.com/P/C/1459/c1/2x/cc65a009-ad47-4a1f-a6f0-3aeac5905b1c.png
275,나와 그녀삼신과 호러맨스,"탐기린,탐기린",X(완결),판타지 드라마,"재수없이 휘말린
사건을 해결하려 뭉친
겁쟁이와 초보삼신!",카카오,https://webtoon.kakao.com/content/나와-그녀삼신과-호러맨스/1688,https://kr-a.kakaopagecdn.com/P/C/1688/c1/2x/2462a43c-c9c4-40c9-8a24-d078dd9b5da6.png
276,Go Bananas,"센개,센개",X(완결),로맨스,"언제나 걸려오는
발신자표시제한 전화.
나를 버린 그녀일까?",카카오,https://webtoon.kakao.com/content/Go-Bananas/1899,https://kr-a.kakaopagecdn.com/P/C/1899/c1/2x/7169d825-46eb-47d9-83a6-3e5d96d414af.png
277,조숙의 맛,"이우물,이우물",X(완결),드라마,"초등학생으로 사는 건
어려운 일이다.
엄마가 바뀐다면 더욱.",카카오,https://webtoon.kakao.com/content/조숙의-맛/1730,https://kr-a.kakaopagecdn.com/P/C/1730/c1/2x/ec4a21d7-7da0-4f8b-a42c-afe13ae3cc96.png
278,달에 사는 사람들,"다원,다원",X(완결),공포/스릴러,"등골이 오싹
몸에서 벌레 기는
소리가 들린다!",카카오,https://webtoon.kakao.com/content/달에-사는-사람들/1503,https://kr-a.kakaopagecdn.com/P/C/1503/c1/2x/9a2e1fc8-a7d0-43d2-8bcd-2e07f0225db2.png
279,풀 뜯어먹는 소리,"글피,글피",X(완결),코믹/일상,"서울 남녀의 
몸에 좋고 맛도 좋은 
귀촌 라이프",카카오,https://webtoon.kakao.com/content/풀-뜯어먹는-소리/1258,https://kr-a.kakaopagecdn.com/P/C/1258/c1/2x/34172eb5-c8da-44c7-9522-b5ecd8f35fe3.png
280,유사과학 탐구영역,"계란계란,계란계란",X(완결),코믹/일상,"유사과학에 대하여
심층적으로 파헤치기!
지금 시작합니다.",카카오,https://webtoon.kakao.com/content/유사과학-탐구영역/1397,https://kr-a.kakaopagecdn.com/P/C/1397/c1/2x/962d866f-5160-470a-a9ee-0c9bc85712aa.png
281,노인의 집,"이림,김종욱",X(완결),드라마,"성실하게 삶을
허비하는 노인의 집에
한 아이가 들어왔다.",카카오,https://webtoon.kakao.com/content/노인의-집/1460,https://kr-a.kakaopagecdn.com/P/C/1460/c1/2x/e7e9431b-112c-4e89-8b8e-731cf30a6c33.png
282,밤에 사는 소녀,"문홍조,문홍조",X(완결),드라마,"암울한 태생인
두 소녀의 일상과
행복에 관한 이야기",카카오,https://webtoon.kakao.com/content/밤에-사는-소녀/1710,https://kr-a.kakaopagecdn.com/P/C/1710/c1/2x/69aada25-e987-40ce-b271-3367c34cb1ef.png
283,트라이앵글,"89LINE,89LINE",X(완결),학원/판타지,"각으로 이루어진 세계,
'원'을 찾아
떠나는 모험",카카오,https://webtoon.kakao.com/content/트라이앵글/1360,https://kr-a.kakaopagecdn.com/P/C/1360/c1/2x/8481ad1f-c4e7-48f0-aad2-f22e1cd9a497.png
284,악연,"최희선,최희선",X(완결),공포/스릴러,"사채빚의 남자,
시체를 유기한 남자,
그리고 상처받은 여자.",카카오,https://webtoon.kakao.com/content/악연/1658,https://kr-a.kakaopagecdn.com/P/C/1658/c1/2x/b193bed9-209e-4ba7-aea3-450b8a377edf.png
285,머리 위로 부는 바람,"이이영,이이영",X(완결),로맨스,"스무살 봄이 오기도 전
그리고 2년 후
너를 다시 만났을 때",카카오,https://webtoon.kakao.com/content/머리-위로-부는-바람/1643,https://kr-a.kakaopagecdn.com/P/C/1643/c1/2x/06633d24-4dbc-491a-878a-e5d949189ed5.png
286,유치원의 하루,"가바나,가바나",X(완결),코믹/일상,"사랑스러운 아이들의
귀염뽀짝 깜찍발랄
유치원 일상",카카오,https://webtoon.kakao.com/content/유치원의-하루/1133,https://kr-a.kakaopagecdn.com/P/C/1133/c1/2x/cceb0b62-a24d-45df-a9fd-03fc2a8c643e.png
287,"프롬, 스타","라라시스터,라라시스터",X(완결),로맨스,"별이 내리던 그 밤,
우리가 빌었던 소원은
이루어졌을까?",카카오,https://webtoon.kakao.com/content/프롬-스타/1573,https://kr-a.kakaopagecdn.com/P/C/1573/c1/2x/6bbcf294-aa82-4806-b85a-ffe363d8a5ef.png
288,밤의 새벽,"김언슴,김언슴",X(완결),공포/스릴러,"평범이란 무엇일까?
인육을 먹던 소녀 유야
그 아이와 산다.",카카오,https://webtoon.kakao.com/content/밤의-새벽/1644,https://kr-a.kakaopagecdn.com/P/C/1644/c1/2x/6b368b03-4ac0-4e25-8a9a-3bdd04705e52.png
289,영원한 빛,"이상록,이상록",X(완결),판타지 드라마,"기억이 지워지지 않는 
끝없는 윤회. 
형벌인가 기회인가",카카오,https://webtoon.kakao.com/content/영원한-빛/1273,https://kr-a.kakaopagecdn.com/P/C/1273/c1/2x/207b419b-7684-4db2-a442-3a312d2686cc.png
290,취준생물,"김판교,김판교",X(완결),드라마,"힘든 취업난을
이겨내고 취직에
성공해야만 한다.",카카오,https://webtoon.kakao.com/content/취준생물/1500,https://kr-a.kakaopagecdn.com/P/C/1500/c1/2x/09b4b9fb-f51b-401d-983b-4dfa74f18003.png
291,과격자매단,"바쉬,바쉬",X(완결),코믹/일상,"자동 미소 공감 백배
개성이 넘치는
자매들의 일상!",카카오,https://webtoon.kakao.com/content/과격자매단/1370,https://kr-a.kakaopagecdn.com/P/C/1370/c1/2x/93ab2a2d-4470-4051-b832-cf378e9ea9ce.png
292,대치동 일타강사,"JP You,송예슬",X(완결),드라마,"조금 애매한 그들이지만
강남 학원가를 주름잡는
일타강사에 도전하다!",카카오,https://webtoon.kakao.com/content/대치동-일타강사/1229,https://kr-a.kakaopagecdn.com/P/C/1229/c1/2x/83f88086-df9e-42e4-abc8-4c5cff6d066b.png
293,남은 고양이,"김경,김경",X(완결),코믹/일상,"남은 고양이의 임무는
내 인간이 나 없이도
건강히 지내게 하는 것",카카오,https://webtoon.kakao.com/content/남은-고양이/1692,https://kr-a.kakaopagecdn.com/P/C/1692/c1/2x/a59a8560-66c5-453e-8637-127ff26a4013.png
294,시동,"조금산,조금산",X(완결),드라마,"나만의 무인도를 꿈꾸다
가출청소년 택일의
어설픈 세상 적응기",카카오,https://webtoon.kakao.com/content/시동/1145,https://kr-a.kakaopagecdn.com/P/C/1145/c1/2x/b25f9958-5948-4742-bf6c-1a7cc7417e73.png
295,더블랙LABEL,"김태희,김태희",X(완결),드라마,"여성 느와르 시작!
대기업 내 범죄조직
BLACK LABEL.",카카오,https://webtoon.kakao.com/content/더블랙LABEL/1495,https://kr-a.kakaopagecdn.com/P/C/1495/c1/2x/59c612da-7eab-4c87-9364-9fcfb1a1d16a.png
296,뿔,"팀 샐러드레씽,팀 샐러드레씽",X(완결),학원/판타지,"귀신을 보는 소녀, 
어느 날 갑자기
진짜 도깨비를 만나다!",카카오,https://webtoon.kakao.com/content/뿔/816,https://kr-a.kakaopagecdn.com/P/C/816/c1/2x/d8abfb92-3d9c-4edd-a316-8d9c208c0398.png
297,마애(磨崖),"제피가루,제피가루",X(완결),드라마,"마애삼존불입상.
국보를 소재로한
바우 장군의 역사 팩션",카카오,https://webtoon.kakao.com/content/마애磨崖/1834,https://kr-a.kakaopagecdn.com/P/C/1834/c1/2x/6d5f91fb-ecf9-4ccf-8cae-ee7f2b714f49.png
298,카운터,"그리다즈,구나",X(완결),액션/무협,"고통스러운 기억과
현실에서 벗어나기 위한
두 여자의 고군분투",카카오,https://webtoon.kakao.com/content/카운터/1655,https://kr-a.kakaopagecdn.com/P/C/1655/c1/2x/5f32e7db-07b1-45fc-be44-a53ec77e1c70.png
299,N번째 연애,"율로,율로",X(완결),로맨스,"연애 몇번 해봤나요?
청춘 끝자락에서
진정한 사랑을 찾아가다",카카오,https://webtoon.kakao.com/content/N번째-연애/1479,https://kr-a.kakaopagecdn.com/P/C/1479/c1/2x/d56d3095-6c98-47b6-b1eb-dc9e251b28a8.png
300,어떻게든 중간만 간다면,"유성연,유성연",X(완결),코믹/일상,"취준생과 직장인
서로만의
연애 스토리",카카오,https://webtoon.kakao.com/content/어떻게든-중간만-간다면/1374,https://kr-a.kakaopagecdn.com/P/C/1374/c1/2x/fd86e573-c3ee-4947-83b9-5d5b297b82bb.png
301,젠틀한 야수,"구리,구리",X(완결),코믹/일상,"명문 순정고 전학 첫날
이 학교엔
정상인이 없다!?",카카오,https://webtoon.kakao.com/content/젠틀한-야수/1835,https://kr-a.kakaopagecdn.com/P/C/1835/c1/2x/7fff9998-8a95-41d3-b753-9e5621e46754.png
302,보통사이,"우현,우현",X(완결),로맨스,"별거 아닌
말 한마디에서
시작됐다.",카카오,https://webtoon.kakao.com/content/보통사이/1697,https://kr-a.kakaopagecdn.com/P/C/1697/c1/2x/af1d49fc-e12a-4b31-97a1-3677c6ba55d3.png
303,나홀로 주부,"은초,은초",X(완결),드라마,"살림에 찌든 고교생
주부! 그의 감춰진 
일상이 드러난다",카카오,https://webtoon.kakao.com/content/나홀로-주부/1659,https://kr-a.kakaopagecdn.com/P/C/1659/c1/2x/6b7b4c67-3406-4451-8168-a7286f73e6ca.png
304,화양연화,"나잔,나잔",X(완결),로맨스,"겉은 화려하지만 성격은
누구보다 소심한 그녀의
파란만장 캠퍼스 라이프",카카오,https://webtoon.kakao.com/content/화양연화/1626,https://kr-a.kakaopagecdn.com/P/C/1626/c1/2x/d9b922d8-9997-47a1-8772-eae7cb234981.png
305,단지,"단지,단지",X(완결),드라마,"깨물어 안 아픈 손가락
없다는 건 거짓말이다.
난 단지, 잘린 손가락",카카오,https://webtoon.kakao.com/content/단지/1800,https://kr-a.kakaopagecdn.com/P/C/1800/c1/2x/cafce151-7988-419a-ac76-0f8e6c1eeb0b.png
306,0.0MHz,"장작,장작",X(완결),공포/스릴러,"심령현상의 비밀.
그것을 밝히려는
위험한 발상의 사람들.",카카오,https://webtoon.kakao.com/content/0.0MHz/887,https://kr-a.kakaopagecdn.com/P/C/887/c1/2x/0ed28058-c411-4053-a3c7-72ec7e16df00.png
307,치삼 탐정 사무소,"치삼,치삼",X(완결),코믹/일상,"평화주의자 킬러,
주먹이 앞서는 탐정.
그 둘의 이야기.",카카오,https://webtoon.kakao.com/content/치삼-탐정-사무소/1674,https://kr-a.kakaopagecdn.com/P/C/1674/c1/2x/ff5bf6f7-eb30-4a6c-a01f-ef1b0a12fbc8.png
308,어쩌다 발견한 7월,"무류,무류",X(완결),판타지 드라마,"내가 할 수 있는건
이것 밖에 없었어
너를 만나러 가는 것",카카오,https://webtoon.kakao.com/content/어쩌다-발견한-7월/1415,https://kr-a.kakaopagecdn.com/P/C/1415/c1/2x/1bb1ee35-d27a-4c8b-af71-bebf04031d24.png
309,너도 나랑,"석영,석영",X(완결),로맨스,"고민투성이인 나에게
가장 큰 고민이
피자 vs 치킨?!",카카오,https://webtoon.kakao.com/content/너도-나랑/1496,https://kr-a.kakaopagecdn.com/P/C/1496/c1/2x/5363cb74-990e-4008-8935-66bd606efb8a.png
310,1호선,"이은재,이은재",X(완결),판타지 드라마,"폐허가 된 서울,
그녀를 찾기 위해
1호선을 따라 걷는다.",카카오,https://webtoon.kakao.com/content/1호선/1002,https://kr-a.kakaopagecdn.com/P/C/1002/c1/2x/f76c7c9c-8c00-46b2-b5b6-40583881e924.png
311,다정한 겨울,"이준,이준",X(완결),드라마,"남들에겐 평범해보이지만
자라지 못하는 두아이의
조금은 특별한 겨울나기",카카오,https://webtoon.kakao.com/content/다정한-겨울/789,https://kr-a.kakaopagecdn.com/P/C/789/c1/2x/ba559433-43df-4fca-900d-6cf776b7ec5f.png
312,태양의 시,"목인,목인",X(완결),판타지 드라마,"그토록 찬란했던 태양빛
영원할 순 없었다.
그리고 남은 건…",카카오,https://webtoon.kakao.com/content/태양의-시/1367,https://kr-a.kakaopagecdn.com/P/C/1367/c1/2x/f748b2e4-88e4-4dc8-a703-44d8c43b559a.png
313,그놈의 스캔들,"동남,하나",X(완결),로맨스,"사고뭉치 배우와
톱스타의 만남?
그들이 결혼을 했다",카카오,https://webtoon.kakao.com/content/그놈의-스캔들/1409,https://kr-a.kakaopagecdn.com/P/C/1409/c1/2x/515a49b1-e4c2-4e4e-81aa-03d625eb98f9.png
314,허세남길들이기,"현마담,현마담",X(완결),드라마,"전여친을 그리워하는
성공한 찌질남의
이야기",카카오,https://webtoon.kakao.com/content/허세남길들이기/1576,https://kr-a.kakaopagecdn.com/P/C/1576/c1/2x/d23790e9-f449-4929-b3a5-7b93ae4abdce.png
315,햄스터와 그녀,"jaw,jaw",X(완결),공포/스릴러,"햄스터를 들고 다니는
이상한 여자.
그리고 악몽 같은 일상",카카오,https://webtoon.kakao.com/content/햄스터와-그녀/1625,https://kr-a.kakaopagecdn.com/P/C/1625/c1/2x/05903735-6545-411c-bf0a-4a37f7b96162.png
316,호아전,"진영,거북이",X(완결),판타지 드라마,"호랑의 여인과
벽안의 귀신이 그려가는
일제강점기 퓨전시대극",카카오,https://webtoon.kakao.com/content/호아전/1601,https://kr-a.kakaopagecdn.com/P/C/1601/c1/2x/df7c4ecc-b489-4484-8f93-46f22cfe7181.png
317,말괄량이 길들이기,"비아이,비아이",X(완결),로맨스 판타지,"미녀를 유혹해주세요.
이상한 의뢰를 받은
카사노바 페트루키오",카카오,https://webtoon.kakao.com/content/말괄량이-길들이기/1481,https://kr-a.kakaopagecdn.com/P/C/1481/c1/2x/2b3bb639-418a-487f-a569-3478f64936a7.png
318,이웃잔혹사,"신영,신영",X(완결),공포/스릴러,"복권 당첨금을 둘러싸고
이웃 간에 벌어지는
잔혹드라마",카카오,https://webtoon.kakao.com/content/이웃잔혹사/1615,https://kr-a.kakaopagecdn.com/P/C/1615/c1/2x/16d657b5-62ec-4736-a53f-f2abec2dfcbb.png
319,미래의 시간,"비둘기,비둘기",X(완결),판타지 드라마,"나도 모르게 
나의 과거가 
바뀌고 있다.",카카오,https://webtoon.kakao.com/content/미래의-시간/1277,https://kr-a.kakaopagecdn.com/P/C/1277/c1/2x/5ff3fcac-6a11-482a-8b69-e9c3261d87ea.png
320,살생부,"김종훈,김종훈",X(완결),학원/판타지,"단종복위운동을
배경으로 한
하드코어 액션사극.",카카오,https://webtoon.kakao.com/content/살생부/1108,https://kr-a.kakaopagecdn.com/P/C/1108/c1/2x/557475cb-515b-4cf1-99d6-0d538cda0593.png
321,그래도 되는가,"우다,우다",X(완결),드라마,"우리 가족을 괴롭히는 
진상 친척들. 
그래도 되는가? ",카카오,https://webtoon.kakao.com/content/그래도-되는가/1206,https://kr-a.kakaopagecdn.com/P/C/1206/c1/2x/35e9e204-4574-4105-84e9-fc6d7dc4716e.png
322,포 더 프린세스,"TB,TB",X(완결),로맨스,"이루어지지 않은 첫사랑
공연단에서 다시 만난
동화 같은 로맨스",카카오,https://webtoon.kakao.com/content/포-더-프린세스/1420,https://kr-a.kakaopagecdn.com/P/C/1420/c1/2x/895e5dd5-2073-4c16-bf77-eb42847dca88.png
323,"안녕, 엄마","김인정,김인정",X(완결),드라마,"엄마가 떠났고
엄마를 만났다.
우리의 이별 이야기",카카오,https://webtoon.kakao.com/content/안녕-엄마/1642,https://kr-a.kakaopagecdn.com/P/C/1642/c1/2x/02d3094b-0c18-411d-84f6-a9a25309b674.png
324,사생,"엄세윤,도달",X(완결),공포/스릴러,"매일 사생팬들에게
시달리던 가수 ‘더키’
사건에 휘말리다",카카오,https://webtoon.kakao.com/content/사생/1494,https://kr-a.kakaopagecdn.com/P/C/1494/c1/2x/728fa1b5-fd9b-4999-ab9b-4084b9b61e0c.png
325,아귀,"디디,디디",X(완결),공포/스릴러,"굶주린 이들을 찾아
스스로 지옥에 들어간
남자의 이야기.",카카오,https://webtoon.kakao.com/content/아귀/891,https://kr-a.kakaopagecdn.com/P/C/891/c1/2x/c4a1b996-9b2e-4ea0-8f98-0b5a41e2b5e4.png
326,도나스 학교괴담,"DONA$,DONA$",X(완결),코믹/일상,"공포인가 병맛인가?
기~묘한 학교에서의
무시무시한 이야기",카카오,https://webtoon.kakao.com/content/도나스-학교괴담/1364,https://kr-a.kakaopagecdn.com/P/C/1364/c1/2x/1870d21a-d3ed-4e4f-b7fd-72ec34543885.png
327,발자국이 녹기 전에,"서결,서결",X(완결),로맨스,"가상의 조선
그곳에서 펼쳐지는
아픈 사랑 이야기",카카오,https://webtoon.kakao.com/content/발자국이-녹기-전에/1314,https://kr-a.kakaopagecdn.com/P/C/1314/c1/2x/389c5779-d1c5-4280-a762-464a797cca18.png
