id,title,author,day,genre,story,platform,webtoon_url,thumbnail_url
173,데이즈,양수,X(완결),스릴러,"대한민국 최고 재벌가의 첫째 아들이자 집안의 망나니 ‘한지한’은 오늘도거하게 취했다. 오랜만에 아버지의 부름을 받고 집으로 갔지만그 곳에는 아버지와 동생의 시체, 홀로 살아 있는 막내 ‘한지훈’만이 있었다.어제까지 어리광 부리던 막내가 수많은 경찰들 앞에서 손가락을 들어‘한지한’을 범인으로 지목하는데?!",네이버,https://comic.naver.com/webtoon/list?titleId=752462,https://shared-comic.pstatic.net/thumb/webtoon/752462/thumbnail/thumbnail_IMAG06_80159786-4a32-491c-8b77-373d58d94e4a.jpg
174,더 복서,정지훈,X(완결),스포츠,"재능있는 복서를 찾던 전설적인 트레이너 K는 기묘한 소년을 발견한다.그의 충격적인 재능은 과연 축복일까, 저주일까?!",네이버,https://comic.naver.com/webtoon/list?titleId=736989,https://shared-comic.pstatic.net/thumb/webtoon/736989/thumbnail/thumbnail_IMAG06_715eae79-0460-4796-a85a-a377fc06e306.jpg
175,블랙홀과 3만원,"김규삼, 혜원",X(완결),개그,"지구멸망 한달 전, 블랙홀에 빨려들어가 얄짤없이 망하게 생긴 인류. 노스트라 생명에서 인류를 구원할 보험을 출시했다!블랙홀로 인한 모든 피해를 단돈 3만원에 ㅇㅋ?!노스트라의 마지막 히트상품과 함께 나타난 이놈들, 과연 구세주인가 바보들인가.",네이버,https://comic.naver.com/webtoon/list?titleId=775690,https://shared-comic.pstatic.net/thumb/webtoon/775690/thumbnail/thumbnail_IMAG06_4e45ed0b-4fb3-4589-849b-71202f895b42.jpg
176,먹지마세요,"노도, 비버",X(완결),판타지,달콤한 복숭아 소년(?)요괴와 귀신들에게 쫓기다.,네이버,https://comic.naver.com/webtoon/list?titleId=735078,https://shared-comic.pstatic.net/thumb/webtoon/735078/thumbnail/thumbnail_IMAG06_71d13072-f4c1-4487-b367-de389433d92f.jpg
177,신림/남/22,박태준 만화회사,X(완결),스릴러,"""처음부터 들어가서는 안됐다.""외로워서 '익명채팅'을 시작한 '혁'은낯선사람들과 술자리까지 가지며 외로움을 달래고 있다.그러던 어느날, 모임에 참석했던 사람 중 한명이 살해되었다는 뉴스가 보도되고'혁'은 같은 날 술자리에서 함께했던 사람들과 재회하면서 수상함을 느끼게되는데..",네이버,https://comic.naver.com/webtoon/list?titleId=783055,https://shared-comic.pstatic.net/thumb/webtoon/783055/thumbnail/thumbnail_IMAG06_b17156f0-e8a4-4a79-9f77-d42b58929418.jpg
178,도무지 그애는,게코,X(완결),드라마,"생계를 위해 아르바이트 전선에 뛰어들었으나 계속 거절만 당한 무지는지푸라기라도 잡는 심정으로 오! 해피마트 시식 아르바이트를 시작한다.낯선 환경에 주눅이 들지만, 거칠었던 그 곳의 첫인상이 조금씩 바뀌어 가는데..세상을 배워가는 수많은 '그 애'들의 이야기",네이버,https://comic.naver.com/webtoon/list?titleId=761496,https://shared-comic.pstatic.net/thumb/webtoon/761496/thumbnail/thumbnail_IMAG06_793ad61d-d2f2-44dd-80f7-19c018fc9ab0.jpg
179,멸망X초이스,텐,X(완결),판타지,"수능 날의 간절한 마음이 통한 건지, 정답을 알려주는 능력을 가지게 된 서준.이 능력으로 즐거운 대학생활, 창창한 앞날만 있다고 생각했는데 갑자기 나타난 멸망의 신 앙골모아가 모든 걸 엉망진창으로 만들기 시작한다.지구 멸망만큼은 안돼! 과연 서준은 지구와 자신의 안위를 지켜낼 수 있을 것인가?",네이버,https://comic.naver.com/webtoon/list?titleId=771717,https://shared-comic.pstatic.net/thumb/webtoon/771717/thumbnail/thumbnail_IMAG06_eedc1072-5e6a-47d5-a864-cc2de53eca1b.jpg
180,니나의 마법서랍,랑또,X(완결),스릴러,"<가담항설> 랑또 작가의 컬러풀하지만 어딘지 오싹한 매지컬 스릴러!니나는 집앞 골목에서 유치뽕짝한 서랍을 줍는다. 그런데 그 안에 '소원을 적으세요.'라고 적혀있는 유치한 디자인의 카드가 세 장.'취업하게 해주세요', '50만원만 주세요', '멋진 남친이 생기게 해주세요'! 그리고 그 모든 소원을 이뤄주는 마법서랍으로 빨려들어가는데..?",네이버,https://comic.naver.com/webtoon/list?titleId=772401,https://shared-comic.pstatic.net/thumb/webtoon/772401/thumbnail/thumbnail_IMAG06_e7f4bbce-21fd-4c3f-94c7-b309d4d2ed58.jpg
181,쇼미더럭키짱!,"박태준, 김성모",X(완결),액션,"고작 18살 나이로 부산을 꿇린 남자 강건마메마른 그의 가슴을 송두리째 불태울 존재가 나타났으니,그것은 '힙합'(Hip - hop)!래퍼가 되기 위해선 서울을 통합해야 하는 법!사나이 강건마! 오늘도 래퍼가 되기 위해 사람을 팬다!참고로 두 작가 모두 랩이 뭔지 모른다!",네이버,https://comic.naver.com/webtoon/list?titleId=783054,https://shared-comic.pstatic.net/thumb/webtoon/783054/thumbnail/thumbnail_IMAG06_4656dbaf-26ce-4aee-bde5-87a0b1714022.jpg
182,사실 마법이었던 거임,박성현,X(완결),개그,<사장님을 잠금해제> 박성현 작가의 예측불가 개그 신작!마술인 줄 알았는데 사실은 마법이었다!?마법사 <이스트 도널드 우르사우르스>는 인간계로 유배되어 '이도우'라는 이름으로 살아가고 있다. 고등학교를 무사히 졸업해야만 마법계로 돌아갈 수 있다는데..!도우는 평범한 학교생활을 하고 싶지만 주변에서 가만히 내버려 두질 않는다. 수많은 위기를 극복하고 다시 마법계로 돌아갈 수 있을까?,네이버,https://comic.naver.com/webtoon/list?titleId=774865,https://shared-comic.pstatic.net/thumb/webtoon/774865/thumbnail/thumbnail_IMAG06_b7fad35a-b4cb-4075-bb7d-69e1bad65574.jpg
183,다름이 아니라,해미,X(완결),드라마,"어린 시절, 반 아이들에게 '다름'의 초능력을 자랑하려다 거짓말쟁이로 몰리게 된 '천수'. 그 후 동네를 떠났던 천수는 7년 만에 다시 돌아오게 되고 전학 간 학교에서 다름과 재회한다. 반가운 다름과 반대로 천수는 계속 다름을 피하기만 하는데... 넌 다름이 아니라 외계인이잖아!",네이버,https://comic.naver.com/webtoon/list?titleId=777853,https://shared-comic.pstatic.net/thumb/webtoon/777853/thumbnail/thumbnail_IMAG06_782f7c7e-42ba-40c2-aa04-d4e647976c34.jpg
184,기기괴괴,오성대,X(완결),스릴러,<절벽귀> 오성대 작가의 신작 옴니버스 미스테리 스릴러.기묘하고 괴상한 이야기들.,네이버,https://comic.naver.com/webtoon/list?titleId=557672,https://shared-comic.pstatic.net/thumb/webtoon/557672/thumbnail/thumbnail_IMAG06_ba313dee-4b43-4e2f-bc74-e1316e71cfb7.jpg
185,귀곡의 문,삼촌,X(완결),드라마,"귀신소굴로 유명한 삼도천동의 흉가,평범한(?) 세입자들의 일상 개그",네이버,https://comic.naver.com/webtoon/list?titleId=718020,https://shared-comic.pstatic.net/thumb/webtoon/718020/thumbnail/thumbnail_IMAG06_34f243b5-a15e-48f0-bd0c-3696405dba32.jpg
186,관종교장,좌승훈,X(완결),개그,전 재산을 가족 몰래 주식으로 날린 교장 정도만. 이제 은퇴까지 1년 밖에 남지 않았다. 가족에게 들키기 전에 잃은 돈을 메꾸려는 도만은 제자 홍삼과 함께 인터넷 방송을 시작하지만 예상과 달리 여러 사건에 휘말리게 되는데... 과연 노잼선생은 인기 BJ가 되어 빚을 청산할 수 있을까?!,네이버,https://comic.naver.com/webtoon/list?titleId=774088,https://shared-comic.pstatic.net/thumb/webtoon/774088/thumbnail/thumbnail_IMAG06_9bd727f5-6412-4512-90e5-95b2aa568ba2.jpg
187,웰컴 온보드,다니,X(완결),로맨스,"간절하게 꿈꿔온 승무원 합격! 아란은 비행기에서 기절한 자신을 돌봐줬던 승무원 채현에게 반해 에어윙크에 입사한다.입사하면 채현 선배와 비행을 해볼 수 있을까? 환상을 가지고 들어왔지만 이 직업은 그렇게 아름답지만은 않다.신입 승무원 아란, 입사동기 선우, 선배 채현이 함께하는 비행과 사랑 이야기!",네이버,https://comic.naver.com/webtoon/list?titleId=758670,https://shared-comic.pstatic.net/thumb/webtoon/758670/thumbnail/thumbnail_IMAG06_f5534021-41b5-4a8d-a47c-2a482b3bbaf4.jpg
188,하우스키퍼,"채용택, 유현",X(완결),판타지,'A.I가 인간에게 반역하는 것은 인간을 위해서이다.'A.I 혁명이 일어난 세계에서 사상 최악의 바이러스가 창궐하고 하스티의 주인 네빌은 좀비화가 된다.세계연합정부는 환자들의 치료를 포기하고 감염확산을 막기 위해 좀비 학살 정책을 벌인다.인간이 인간을 포기한 최악의 상황에서도 하스티는 주인인 네빌을 포기할 수 없었다.좀비가 된 주인을 지키기 위한 A.I들의 처절한 사투가 시작된다.,네이버,https://comic.naver.com/webtoon/list?titleId=723046,https://shared-comic.pstatic.net/thumb/webtoon/723046/thumbnail/thumbnail_IMAG06_0d3765cd-990e-4174-8f83-7e7026b789d9.jpg
189,한림체육관,"혜성, 이석재",X(완결),액션,'세상에서 가장 강한 남자가 되고 싶다.'그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물,네이버,https://comic.naver.com/webtoon/list?titleId=743139,https://shared-comic.pstatic.net/thumb/webtoon/743139/thumbnail/thumbnail_IMAG06_b5984535-3131-49e9-9159-6c778f44eacd.jpg
190,만렙돌파,"성불예정,홍실, 미노",X(완결),판타지,"알 수 없는 오류로 3000년간 각성 테스트에 갇힌 김기봉.그 사이 현실에선 10년이 흘렀고, 온 세상은 몬스터와 던전으로 가득차게 되었다. 만렙으로 귀환한 김기봉의 모든 것을 원래대로 돌려놓기 위한 싸움이 시작된다!",네이버,https://comic.naver.com/webtoon/list?titleId=759940,https://shared-comic.pstatic.net/thumb/webtoon/759940/thumbnail/thumbnail_IMAG06_8c00c702-fb46-43c4-9347-564fb94fc3d4.jpg
191,해피니스,"진철수, 박시현, 정석현",X(완결),드라마,"같은 출발, 다른 전개! 드라마 <해피니스>와는 또 다른 새봄과 이현의 이야기!고등학교 때부터 서로 남다른 인상을 심어준 형사 이현과 그의 생명의 은인인 경찰특공대 새봄, 둘은 각자의 사심을 채우기 위해 위장 결혼을 하게 된다.결혼을 통해 꿈에 그리던 '내 집'을 갖게 된 새봄과 고등학교 때부터 남몰래 새봄을 짝사랑해온 이현은 새로운 관계와 앞으로의 삶에 설레지만,그 설렘도 잠시, 둘의 안락한 보금자리에 사람을 물어뜯는 감염자가 나타난다.",네이버,https://comic.naver.com/webtoon/list?titleId=784990,https://shared-comic.pstatic.net/thumb/webtoon/784990/thumbnail/thumbnail_IMAG06_be8c82d9-e954-42f2-b986-1a2fd06b41c9.jpg
192,유리와 유리와 유리,요엔,X(완결),로맨스,"금속공예학과 새내기 이유리는 자신의 고백을 거절했던 미술학원 선생님 권유리를 마주친다. 그리고 같은 과의 또다른 동명이인, 무뚝뚝하기로 소문난 차유리 선배는 유독 이유리에게 도움을 주는 일이 많아지는데...세 명의 유리가 만들어 나가는 삼각관계 캠퍼스 로맨스!",네이버,https://comic.naver.com/webtoon/list?titleId=758661,https://shared-comic.pstatic.net/thumb/webtoon/758661/thumbnail/thumbnail_IMAG06_dfdcdb2b-4c73-4936-a89d-67be52e778b0.jpg
193,평범한 낙원,후드새,X(완결),스릴러,학교에서 매일 괴롭힘당하는 현서운은 하굣길에 이상한 시선을 느낀다.그리고 다음 날 자신을 괴롭히던 일진이 시체로 발견되는데...이제 평범한 학교생활을 할 수 있을 줄 알았지만 이게 끝이 아니었다.점점 드리우는 이상한 시선의 정체. 누군가 나를 계속 지켜보고 있다!평범함을 향한 평범하지 않은 미스터리 스릴러.,네이버,https://comic.naver.com/webtoon/list?titleId=772192,https://shared-comic.pstatic.net/thumb/webtoon/772192/thumbnail/thumbnail_IMAG06_325d7785-1b2b-445b-a98b-aa387d73e860.jpg
194,사신소년,류,X(완결),액션,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!",네이버,https://comic.naver.com/webtoon/list?titleId=730656,https://shared-comic.pstatic.net/thumb/webtoon/730656/thumbnail/thumbnail_IMAG06_d753f6ee-4b8b-4ff2-a542-31473376a1ad.jpg
195,이상형은 아닙니다,"박윤영, 은동이",X(완결),로맨스,"연애 경험치 만렙 29살 여자와 연애는 커녕 썸 한번 못 타본 모쏠 29년차 남자의 완벽한 이상형 찾기 로맨스! 연애 만렙 차은태앞에 나타난 모쏠남 김진현. 최악의 패션감각에 술은 입에도 못대고 주말엔 집에서 게임하는 게 전부인, 다른 세계에서 뚝떨어진 듯한 이 남자.. 차은태는 절대 이상형일리 없는 이 남자에게 점점 끌리기 시작한다.",네이버,https://comic.naver.com/webtoon/list?titleId=776093,https://shared-comic.pstatic.net/thumb/webtoon/776093/thumbnail/thumbnail_IMAG06_ab74d2a0-eca4-4ddd-a0c9-a8585c3f0ac0.jpg
196,길고양이 행진,몹시찰진우럭,X(완결),판타지,"아르토리아의 작은 항구도시 해골촌.해골촌에는 나이에 상관없이 싸워서 이기면 형님이 되는 특이한 룰이 있다.해골촌의 거대한 사자 ‘보나파르트’ 이야기를 시작으로 ‘완다’는 마을을 통째로 하늘에 띄운 강력한 마법사, 극장에 갇혀 일하는 노예 가수, 던전 테마파크를 차린 마계인, 재판에서 한번도 승리해 본적이 없는 변호사 등 아르토리아 사람들을 하나 둘 만나가게 되는데……..",네이버,https://comic.naver.com/webtoon/list?titleId=780988,https://shared-comic.pstatic.net/thumb/webtoon/780988/thumbnail/thumbnail_IMAG06_f23afcd7-a8cd-4e17-8dab-3afec24a5002.jpg
197,마루한 - 구현동화전,박성우,X(완결),무협/사극,책을 읽는 것 만으로도 강해지는 마루한그가 읽어가는 무협 동화 이야기,네이버,https://comic.naver.com/webtoon/list?titleId=624632,https://shared-comic.pstatic.net/thumb/webtoon/624632/thumbnail/thumbnail_IMAG06_e10e8cb1-58e2-4302-a8e6-f6d55949c182.jpg
198,오늘 밤만 재워줘,"유나나, 해번",X(완결),로맨스,"28살 모태솔로 감규리, 드디어 남자에게 '고백'을 받았는데... 술에 취해 기억이 나지 않는다?!",네이버,https://comic.naver.com/webtoon/list?titleId=759641,https://shared-comic.pstatic.net/thumb/webtoon/759641/thumbnail/thumbnail_IMAG06_6b40f59f-57b4-4b07-9d8b-0d0596e8583f.jpg
199,봐선 안되는 것,수리부,X(완결),스릴러,"귀신, 환각, 괴물, 이상한 형체...눈에 들어온 그 순간 벗어날 수 없다.당신의 마음 속 두려움을 건드리는 공포 옴니버스 웹툰 <봐선 안되는 것>",네이버,https://comic.naver.com/webtoon/list?titleId=778656,https://shared-comic.pstatic.net/thumb/webtoon/778656/thumbnail/thumbnail_IMAG06_18e4e6db-bf65-43c7-8921-15d834669774.jpg
200,사심폭발 로망스,"상림(메리J), 묘묘리",X(완결),로맨스,"재력, 능력, 마성의 매력 그리고 신이 공들여 빚은 Masterpiece라 불리는 빛나는 외모까지 겸비한 탐나는 남자, 마윤 그룹의 후계자 마성훈.그러나 여자를 질색한다는 치명적 약점이 있었으니. 성훈을 둘러싼 하반신 몹쓸설, 고자설, 게이설을 잠재우기 위해 특파된 여자, 강덕심.오늘부터 깐깐하고 고리타분한 중년의 여비서로 새로 태어나 그의 곁에서 살아남아야 한다. 10억을 위해 그리고 잘생긴 얼굴을 보기 위해!",네이버,https://comic.naver.com/webtoon/list?titleId=784810,https://shared-comic.pstatic.net/thumb/webtoon/784810/thumbnail/thumbnail_IMAG06_7333b936-16fe-47da-8598-052d5ae5ca77.jpg
201,정년이,"서이레, 나몬",X(완결),드라마,"가진 것 없고 배운 것 없지만, 소리 하나만큼은 타고난 목포 소녀 정년! 정년의 꿈은 여성 국극단에 들어가 부자가 되는 것인데… 배워야 할 것은 많고, 주연 배우 자리는 멀기만 하다. 과연 정년은 대 스타가, 부자가 될 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=726214,https://shared-comic.pstatic.net/thumb/webtoon/726214/thumbnail/thumbnail_IMAG06_e7362193-69c0-4f55-8b7c-c651811f10d7.jpg
202,화사 홍천기,유승진,X(완결),드라마,"세종은 문화를 사랑하고 온화한 임금이지만 고려 왕가의 문화재라면 치를 떠는 인물. 그런 세종은 수양대군과 안평대군에게 이를 찾아서 파괴하라는 밀명을 내린다. 예술품을 사랑하는 안평대군은 우연한 계기로 홍천기를 만나게 되고 그녀가 그림에 재주가 있으나 여자라 이유로 차별받고  사회적 진출이 막혀있음을 알게 된다. 안평대군은 뒷배를 봐주는 조건으로, 홍천기에게 모조품을 만드는 비밀 임무를 제안한다. 하지만 이를 눈치챈 수양대군은 이들을 옥죄여오기 시작하는데…….",네이버,https://comic.naver.com/webtoon/list?titleId=794416,https://shared-comic.pstatic.net/thumb/webtoon/794416/thumbnail/thumbnail_IMAG06_2229af6c-39a3-4fb1-a82f-e6516e2549fd.jpg
203,소년의 기록,베어리,X(완결),드라마,"소년은 중학교에 입학하게 되고 주변 친구들과 선생님들의 영향을 받으며 살아간다. 1학년 때 친구들과 놀기 좋아하던 밝은 소년은 2학년으로 진학하면서 사춘기를 맞이하게 되고신체적, 정신적으로 많은 변화를 겪게 된다. 축구선수가 꿈이었던 소년은 만화가의 꿈을 키우게 되고 그 과정에서 여러 번 넘어지고 눈물과 좌절을 반복하지만 아픔을 딛고 다시 일어서며 꿈과 함께 어른으로 성장해간다.",네이버,https://comic.naver.com/webtoon/list?titleId=771720,https://shared-comic.pstatic.net/thumb/webtoon/771720/thumbnail/thumbnail_IMAG06_27fc9816-dd85-451a-a314-85784bf6aa7b.jpg
204,블러드레인2: 천외천,"MEEN, 백승훈",X(완결),액션,"민백두 유니버스 크로스오버의 완결판. 화제의 작품 [블러드 레인]의 후속작이 다른 주인공과 새로운 사건으로 다시 돌아온다.국내 최대 조직을 무너뜨리기 위한 음모와 진실. 그리고 그 뒤에 숨어있는 거대한 흑막.최강의 주먹 이정우, 조폭사냥꾼 김종일, 윤정임의 동생 윤정희, 백발마녀 김성희 등이들을 통해 보여주는 천외천...새로운 세계가 이제 시작된다.",네이버,https://comic.naver.com/webtoon/list?titleId=794415,https://shared-comic.pstatic.net/thumb/webtoon/794415/thumbnail/thumbnail_IMAG06_1bb90ed5-cc4f-4797-ab05-950c2bc4355f.jpg
205,마지막 지수,"에리카, 채나라",X(완결),로맨스,"소설가를 꿈꾸는 주인공 양지수.어느날부터 '지수'라는 이름만 골라사귀기로 소문난 바람둥이 '혜성'이 접근해오기 시작한다.이미 남자친구 '도혁'이 있는 지수는 혜성의 접근이 불쾌할 뿐이지만, 한 가지 수상한 점이 자꾸만 호기심을 자극한다.'얘가 어떻게 내 연애사를 낱낱이 알고 있는거지...?'",네이버,https://comic.naver.com/webtoon/list?titleId=765776,https://shared-comic.pstatic.net/thumb/webtoon/765776/thumbnail/thumbnail_IMAG06_88eb60b4-2bd0-4820-8a7b-7d70f3517e3e.jpg
206,벚꽃이 흩날릴 무렵,황양,X(완결),드라마,살인미수 현장에서 체포된 범인. 범인은 고등학생이었다. 그 고등학생의 자백이 시작된다.,네이버,https://comic.naver.com/webtoon/list?titleId=755982,https://shared-comic.pstatic.net/thumb/webtoon/755982/thumbnail/thumbnail_IMAG06_87bb8ea1-8f11-4e30-9e36-ed497f986e0e.jpg
207,홍대 바이브,내먼,X(완결),드라마,"헤어 디자이너, 카페 사장, 프리스타일 자전거 선수.직업도 외모도 취향도 다양한 이들이 모인 곳은 바로 홍대!가슴 뛰는 일을 찾아 스스로 길을 만든 청춘들이 이곳에 모였다.누구나 한번쯤 길을 잃고 막다른 길에 가기도 한다. 하지만 막다른 길조차 우리들의 목적지를 찾아가는 과정일 뿐!",네이버,https://comic.naver.com/webtoon/list?titleId=774869,https://shared-comic.pstatic.net/thumb/webtoon/774869/thumbnail/thumbnail_IMAG06_e99684ce-f68f-40a7-8f1d-6c0fdf63c2a0.jpg
208,버그: 스티그마,"해마, 송지형",X(완결),판타지,"3차 세계대전이 일어났다!최강의 연금술사와 그로 인해 태어난 초능력자들의 액션 판타지!세상에 생긴 오류 이야기 시즌2, 버그:스티그마",네이버,https://comic.naver.com/webtoon/list?titleId=724431,https://shared-comic.pstatic.net/thumb/webtoon/724431/thumbnail/thumbnail_IMAG06_a4ef3af5-faf8-45f0-bed0-92bc112f94cc.jpg
209,오징어도 사랑이 되나요?,"젤리피쉬, 문댄스",X(완결),로맨스,"오징어와의 정략 결혼은 싫어! 인간 왕자님을 만날거야!귀엽고 사랑스러운 울릉도의 오징어 공주는 이웃 나라 징징왕자와의 정략 결혼식을 거부하고 진정한 사랑을 찾아  스스로 미끼를 물어 오징어잡이 배를 탄다. 인간 왕자와의 로맨스를 꿈꾸는 오징어 공주의 앞날은 과연...?""오징어도 사랑이 되나요?""",네이버,https://comic.naver.com/webtoon/list?titleId=770524,https://shared-comic.pstatic.net/thumb/webtoon/770524/thumbnail/thumbnail_IMAG06_7de6b6d2-7e0e-456c-8966-a9af6197267b.jpg
210,평범한 8반,영파카,X(완결),드라마,안 평범한 아이들이 모인 평범한 8반고품격 웰메이드 병맛을 느껴보세요,네이버,https://comic.naver.com/webtoon/list?titleId=597478,https://shared-comic.pstatic.net/thumb/webtoon/597478/thumbnail/thumbnail_IMAG06_ff17a982-4b6f-48b2-9ec5-0dedf9f60d6e.jpg
211,푸른불꽃,닺,X(완결),드라마,유년시절 트라우마를 겪은 '문가야'. 새롭게 전학 온 학교에서 완벽한 모범생이자 모두에게 사랑받는 여왕 '차애리'를 만난다. 위험하면서도 아름다운 그녀에게 가야는 점점 빠져들게 되고 억눌러왔던 내면의 무언가가 깨어나기 시작한다. '이 지옥에서 우린 자유로워질 수 있을까?',네이버,https://comic.naver.com/webtoon/list?titleId=768467,https://shared-comic.pstatic.net/thumb/webtoon/768467/thumbnail/thumbnail_IMAG06_0c18b572-9926-4313-92c8-4af9a30fa416.jpg
212,불순물,우열,X(완결),스릴러,"웹툰 작가 병호는 데뷔작을 끝낸 후, 1년이 넘도록 차기작을 내지 못하고 있다.그런 병호에게 연쇄 살인마 건민이 찾아온다. 그는 병호에게 자신의 일대기를 만화로 제작해보지 않겠냐는 제안을 한다. 병호는 주저하지만, 소재에 대한 욕심과 건민의 살인 증거를 모아 신고를 하겠다는 정의감으로 제안을 받아들인다. 두 마리 토끼를 잡으려는 병호의 계획은 과연 성공할 수 있을 것인가?",네이버,https://comic.naver.com/webtoon/list?titleId=771910,https://shared-comic.pstatic.net/thumb/webtoon/771910/thumbnail/thumbnail_IMAG06_ad2325e5-db38-453b-9fcb-0fc10984bf35.jpg
213,오늘부터 천생연분,"달노도, 노승아",X(완결),로맨스,떠오르는 스타이자 오랜 소꿉친구인 ‘소다경’과 ‘지민우’스캔들에 휘말려 시작한 공개 ‘비즈니스 연애’가 급속도로 ‘결혼’까지 발전한다!하지만 일사천리로 진행된 이 결혼 어딘가 수상한데...?!,네이버,https://comic.naver.com/webtoon/list?titleId=761709,https://shared-comic.pstatic.net/thumb/webtoon/761709/thumbnail/thumbnail_IMAG06_3f45e006-ab85-4d6c-90d9-21482acdaf09.jpg
214,어느날 네가 떠올라!,해영채,X(완결),로맨스,"""내 세계가 너로 인해 조금씩 무거워 지고 있어."" 학급 아이들에게 공기 취급을 받는 여고생 가람. 겉보기에는 완벽하지만 정말로 몸무게가 0g인 비밀을 숨기고 있는 남고생 산들. 어느 날 산들은 실수로 넘어지는 바람에 가람 앞에서 하늘로 떠오르게 된다. 산들의 비밀을 알게 된 뒤 잔잔했던 가람의 일상은 조금씩 어긋나며 변화하기 사작하는데..!",네이버,https://comic.naver.com/webtoon/list?titleId=774924,https://shared-comic.pstatic.net/thumb/webtoon/774924/thumbnail/thumbnail_IMAG06_4c501fa5-8d22-40f5-8585-43e304ea6d34.jpg
215,고등단편.zip,웹툰작가,X(완결),드라마,"고등학생 작가님들의 단편을 모았다!짧고 강렬하고 새로운, 어디에서도 볼 수 없었던10대들의 이야기를 만나보세요!",네이버,https://comic.naver.com/webtoon/list?titleId=786622,https://shared-comic.pstatic.net/thumb/webtoon/786622/thumbnail/thumbnail_IMAG06_e4c51427-92ea-4ed5-89ca-b640e29c8b0f.jpg
216,오만상과 편견,유현숙,X(완결),로맨스,매 순간마다 오해와 편견으로 부딪히는 남녀의 로맨스!,네이버,https://comic.naver.com/webtoon/list?titleId=793382,https://shared-comic.pstatic.net/thumb/webtoon/793382/thumbnail/thumbnail_IMAG06_c89a96b7-bda4-4801-866a-938a53257cb3.jpg
217,피라미드 게임,달꼬냑,X(완결),스릴러,"매달 마지막 주 목요일 5교시, 잔혹한 서열게임이 시작된다.이 섬뜩한 교실에서 전학생 성수지는 살아남을 수 있을까?",네이버,https://comic.naver.com/webtoon/list?titleId=739127,https://shared-comic.pstatic.net/thumb/webtoon/739127/thumbnail/thumbnail_IMAG06_d282d37b-0b34-4017-b199-c46d4a6caa83.jpg
218,사람의 조각,"신의철, 천범식",X(완결),스릴러,"인간으로서의 의식은 돌아왔지만, 이미 육체는 썩어 죽어가는 ‘치유된 좀비’들.생존한 인간들을 사냥한 후, 온전한 신체를 이식받는 것만이 살아남을 수 있는 유일한 방법이다.조각난 정신과 조각난 육체, 조각난 인간성…이미 깨져버린 ‘사람의 조각’들만 남은 치유자들의 처절한 생존기!",네이버,https://comic.naver.com/webtoon/list?titleId=765821,https://shared-comic.pstatic.net/thumb/webtoon/765821/thumbnail/thumbnail_IMAG06_4da74414-c5a9-4653-9f25-454563422d3a.jpg
219,아이리스,차우민,X(완결),판타지,한때 폭발적인 인기를 누리던 게임 '아이리스'망해 가는 게임의 부활을 위해 만렙 유저와 운영자가 뭉쳤다!,네이버,https://comic.naver.com/webtoon/list?titleId=793381,https://shared-comic.pstatic.net/thumb/webtoon/793381/thumbnail/thumbnail_IMAG06_74e7dab3-f8f1-41a0-8990-40da04998b6e.jpg
220,아는 여자애,허니비,X(완결),로맨스,"어느날 갑자기 고등학생으로 돌아온 하영. 다시 한 번 기회가 주어진다면 첫사랑을 이룰 수 있을까?내게는 운명, 그애에겐 아는 여자애",네이버,https://comic.naver.com/webtoon/list?titleId=738809,https://shared-comic.pstatic.net/thumb/webtoon/738809/thumbnail/thumbnail_IMAG06_46c7c543-6f8b-4e61-8d9f-e1019bc83b5c.jpg
221,개밥 먹는 남자,김태순,X(완결),판타지,"출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?2020 지상최대공모전 1기 장려상 수상작!",네이버,https://comic.naver.com/webtoon/list?titleId=761463,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG06_5ec1bb5c-81c0-44dc-af80-2d2c780ab69f.jpg
222,스퍼맨4 : 전하지 못한 이야기,하일권,X(완결),판타지,현자단으로부터 또 한번 인류를 구한 스퍼맨이 이번엔 밀실에 갇혔다?낯선 곳에서 눈을 뜬 스퍼맨에게 닥친 현실은 밀폐된 공간과 사라진 동료들.각종 요상하고 민망한(?) 함정과 트랩을 맞닥뜨린 스퍼맨은 새로운 능력자들을 만나 위기를 해결해가는데... 과연 살아서 이 곳을 탈출할 수 있을 것인가!,네이버,https://comic.naver.com/webtoon/list?titleId=775723,https://shared-comic.pstatic.net/thumb/webtoon/775723/thumbnail/thumbnail_IMAG06_d33798d9-1484-4fd7-94a1-20c3001eb54a.jpg
